,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,277000000.0,276000000.0,247000000.0,223000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,465000000.0,-224000000.0,-750000000.0,-495000000.0
Minority Interest,1488000000.0,1486000000.0,1479000000.0,1494000000.0
Net Income,376000000.0,-172000000.0,-578000000.0,-383000000.0
Selling General Administrative,1496000000.0,1383000000.0,820000000.0,635000000.0
Gross Profit,2520000000.0,1737000000.0,935000000.0,633000000.0
Ebit,546000000.0,-127000000.0,-341000000.0,-423000000.0
Operating Income,546000000.0,-127000000.0,-341000000.0,-423000000.0
Other Operating Expenses,,,,-14000000.0
Interest Expense,-86000000.0,-83000000.0,-98000000.0,-102000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,87000000.0,-47000000.0,-169000000.0,-104000000.0
Total Revenue,2962000000.0,2111000000.0,1246000000.0,920000000.0
Total Operating Expenses,2416000000.0,2238000000.0,1587000000.0,1343000000.0
Cost Of Revenue,442000000.0,374000000.0,311000000.0,287000000.0
Total Other Income Expense Net,-81000000.0,-97000000.0,-409000000.0,-72000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,378000000.0,-177000000.0,-581000000.0,-391000000.0
Net Income Applicable To Common Shares,362000000.0,-301000000.0,-606000000.0,-412000000.0
