,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,876000000.0,938000000.0,627000000.0,641000000.0
Minority Interest,,,,
Net Income,714000000.0,763000000.0,519000000.0,537000000.0
Selling General Administrative,1575000000.0,1591000000.0,1789000000.0,1579000000.0
Gross Profit,2992000000.0,3049000000.0,2959000000.0,2917000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,956000000.0,1012000000.0,695000000.0,845000000.0
Other Operating Expenses,461000000.0,446000000.0,475000000.0,493000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,162000000.0,175000000.0,108000000.0,104000000.0
Total Revenue,2992000000.0,3049000000.0,2959000000.0,2917000000.0
Total Operating Expenses,2036000000.0,2037000000.0,2264000000.0,2072000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,-80000000.0,-74000000.0,-68000000.0,-204000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,714000000.0,763000000.0,519000000.0,537000000.0
Net Income Applicable To Common Shares,693000000.0,728000000.0,489000000.0,498000000.0
