,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,164572000.0,304333000.0,272583000.0,290848000.0
Minority Interest,78679000.0,78429000.0,78133000.0,77906000.0
Net Income,161862000.0,300709000.0,269801000.0,288010000.0
Selling General Administrative,8379000.0,7628000.0,8085000.0,8101000.0
Gross Profit,370384000.0,370377000.0,361083000.0,367586000.0
Ebit,345267000.0,384109000.0,349612000.0,368216000.0
Operating Income,345267000.0,384109000.0,349612000.0,368216000.0
Other Operating Expenses,6936000.0,6987000.0,6974000.0,7091000.0
Interest Expense,-165099000.0,-79806000.0,-77048000.0,-77420000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,388000.0,1256000.0,484000.0,436000.0
Total Revenue,375704000.0,376400000.0,374310000.0,373018000.0
Total Operating Expenses,30437000.0,-7709000.0,24698000.0,4802000.0
Cost Of Revenue,5320000.0,6023000.0,13227000.0,5432000.0
Total Other Income Expense Net,-180695000.0,-79776000.0,-77029000.0,-77368000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,164184000.0,303077000.0,272099000.0,290412000.0
Net Income Applicable To Common Shares,161862000.0,300709000.0,269801000.0,288010000.0
