,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-317000000.0,101000000.0,-496000000.0,-496000000.0
Minority Interest,63000000.0,28000000.0,17000000.0,18000000.0
Net Income,-233000000.0,71000000.0,-423000000.0,-555000000.0
Selling General Administrative,572000000.0,494000000.0,446000000.0,462000000.0
Gross Profit,1401000000.0,1457000000.0,947000000.0,712000000.0
Ebit,553000000.0,662000000.0,236000000.0,102000000.0
Operating Income,553000000.0,662000000.0,236000000.0,102000000.0
Other Operating Expenses,,,,-113000000.0
Interest Expense,-579000000.0,-576000000.0,-579000000.0,-566000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-90000000.0,-1000000.0,-76000000.0,62000000.0
Total Revenue,2685000000.0,2502000000.0,1792000000.0,1489000000.0
Total Operating Expenses,2132000000.0,1840000000.0,1556000000.0,1387000000.0
Cost Of Revenue,1284000000.0,1045000000.0,845000000.0,777000000.0
Total Other Income Expense Net,-870000000.0,-561000000.0,-732000000.0,-598000000.0
Discontinued Operations,-4000000.0,-30000000.0,-4000000.0,1000000.0
Net Income From Continuing Ops,-227000000.0,102000000.0,-420000000.0,-558000000.0
Net Income Applicable To Common Shares,-233000000.0,71000000.0,-423000000.0,-555000000.0
