,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,66974000.0,52133000.0,55576000.0,44832000.0
Effect Of Accounting Charges,,,,
Income Before Tax,149528000.0,177340000.0,156101000.0,165796000.0
Minority Interest,8876000.0,8397000.0,2057000.0,1682000.0
Net Income,131210000.0,140895000.0,174250000.0,140579000.0
Selling General Administrative,256890000.0,238811000.0,228653000.0,213007000.0
Gross Profit,569624000.0,514661000.0,488157000.0,481671000.0
Ebit,220590000.0,213414000.0,193258000.0,212582000.0
Operating Income,220590000.0,213414000.0,193258000.0,212582000.0
Other Operating Expenses,,,,
Interest Expense,-31850000.0,-32219000.0,-31838000.0,-43306000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,18627000.0,37320000.0,-17747000.0,25617000.0
Total Revenue,801835000.0,707760000.0,667612000.0,651407000.0
Total Operating Expenses,581245000.0,494346000.0,474354000.0,438825000.0
Cost Of Revenue,232211000.0,193099000.0,179455000.0,169736000.0
Total Other Income Expense Net,-71062000.0,-36074000.0,-37157000.0,-46786000.0
Discontinued Operations,,509000.0,509000.0,509000.0
Net Income From Continuing Ops,130901000.0,140020000.0,173848000.0,140179000.0
Net Income Applicable To Common Shares,131210000.0,140895000.0,174250000.0,140579000.0
