,2021-11-30,2021-08-31,2021-05-31,2021-02-28
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-2624000000.0,-2859000000.0,-2060000000.0,-1979000000.0
Minority Interest,,,,
Net Income,-2620000000.0,-2836000000.0,-2072000000.0,-1973000000.0
Selling General Administrative,580000000.0,425000000.0,417000000.0,462000000.0
Gross Profit,92000000.0,-214000000.0,-359000000.0,-328000000.0
Ebit,-1600000000.0,-1582000000.0,-1567000000.0,-1523000000.0
Operating Income,-1600000000.0,-1582000000.0,-1567000000.0,-1523000000.0
Other Operating Expenses,560000000.0,381000000.0,224000000.0,181000000.0
Interest Expense,-348000000.0,-418000000.0,-437000000.0,-398000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-4000000.0,-23000000.0,12000000.0,-6000000.0
Total Revenue,1287000000.0,546000000.0,49000000.0,26000000.0
Total Operating Expenses,2887000000.0,2128000000.0,1616000000.0,1549000000.0
Cost Of Revenue,1195000000.0,760000000.0,408000000.0,354000000.0
Total Other Income Expense Net,-1024000000.0,-1277000000.0,-493000000.0,-456000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-2620000000.0,-2836000000.0,-2072000000.0,-1973000000.0
Net Income Applicable To Common Shares,-2620000000.0,-2836000000.0,-2072000000.0,-1973000000.0
