,2021-10-02,2021-07-03,2021-04-03,2021-01-02
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,397000000.0,529000000.0,480000000.0,263000000.0
Minority Interest,525000000.0,518000000.0,517000000.0,524000000.0
Net Income,307000000.0,380000000.0,368000000.0,205000000.0
Selling General Administrative,732000000.0,634000000.0,607000000.0,749000000.0
Gross Profit,1175000000.0,1225000000.0,1167000000.0,1188000000.0
Ebit,443000000.0,591000000.0,560000000.0,439000000.0
Operating Income,443000000.0,591000000.0,560000000.0,439000000.0
Other Operating Expenses,,,,
Interest Expense,-55000000.0,-58000000.0,-59000000.0,-85000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,92000000.0,144000000.0,109000000.0,55000000.0
Total Revenue,3622000000.0,3555000000.0,3584000000.0,3464000000.0
Total Operating Expenses,3179000000.0,2964000000.0,3024000000.0,3025000000.0
Cost Of Revenue,2447000000.0,2330000000.0,2417000000.0,2276000000.0
Total Other Income Expense Net,-46000000.0,-62000000.0,-80000000.0,-176000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,305000000.0,385000000.0,371000000.0,208000000.0
Net Income Applicable To Common Shares,307000000.0,380000000.0,368000000.0,205000000.0
