,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,26100000.0,27800000.0,28700000.0,30500000.0
Capital Surplus,251200000.0,248000000.0,246700000.0,267300000.0
Total Liab,940300000.0,900900000.0,910700000.0,939300000.0
Total Stockholder Equity,2202300000.0,2032600000.0,1829000000.0,1854500000.0
Other Current Liab,182200000.0,165800000.0,194500000.0,128800000.0
Total Assets,3142600000.0,2933500000.0,2739700000.0,2793800000.0
Common Stock,18800000.0,18800000.0,18800000.0,18800000.0
Other Current Assets,80100000.0,75100000.0,67400000.0,51600000.0
Retained Earnings,2335800000.0,2160200000.0,1985400000.0,1846700000.0
Other Liab,118400000.0,120500000.0,118200000.0,117000000.0
Good Will,108900000.0,110000000.0,109500000.0,111100000.0
Treasury Stock,-403500000.0,-394400000.0,-421900000.0,-278300000.0
Other Assets,128600000.0,71100000.0,67300000.0,52300000.0
Cash,688000000.0,576200000.0,483700000.0,615500000.0
Total Current Liabilities,558600000.0,472600000.0,482800000.0,503400000.0
Deferred Long Term Asset Charges,80000000.0,28800000.0,27900000.0,16000000.0
Short Long Term Debt,44200000.0,2300000.0,2300000.0,2300000.0
Other Stockholder Equity,-155700000.0,-133200000.0,-140200000.0,-110600000.0
Property Plant Equipment,1065000000.0,1035900000.0,995300000.0,1011500000.0
Total Current Assets,1598300000.0,1477000000.0,1327000000.0,1373700000.0
Long Term Investments,215700000.0,211700000.0,211900000.0,214700000.0
Net Tangible Assets,2067300000.0,1894800000.0,1690800000.0,1712900000.0
Net Receivables,476400000.0,480500000.0,465700000.0,385300000.0
Long Term Debt,209900000.0,251800000.0,252300000.0,258500000.0
Inventory,353800000.0,345200000.0,310200000.0,321300000.0
Accounts Payable,207700000.0,205100000.0,204300000.0,213100000.0
Deferred Long Term Liab,,,,400000.0
