,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,657042000.0,605628000.0,592549000.0,620522000.0
Minority Interest,,,,
Net Income,495460000.0,458069000.0,447249000.0,471140000.0
Selling General Administrative,685146000.0,656650000.0,713245000.0,654539000.0
Gross Profit,1556376000.0,1470973000.0,1511993000.0,1465530000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,687416000.0,630134000.0,609475000.0,638855000.0
Other Operating Expenses,183814000.0,184189000.0,189273000.0,172136000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,161582000.0,147559000.0,145300000.0,149382000.0
Total Revenue,1556376000.0,1470973000.0,1511993000.0,1465530000.0
Total Operating Expenses,868960000.0,840839000.0,902518000.0,826675000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,-30374000.0,-24506000.0,-16926000.0,-18333000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,495460000.0,458069000.0,447249000.0,471140000.0
Net Income Applicable To Common Shares,475958000.0,438756000.0,428091000.0,451863000.0
