,2021-10-02,2021-07-03,2021-04-03,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,2869107000.0,2025748000.0,1298246000.0,217766000.0
Minority Interest,527772000.0,455673000.0,414483000.0,443196000.0
Net Income,2127743000.0,1506868000.0,942432000.0,398843000.0
Selling General Administrative,526345000.0,387070000.0,291124000.0,175078000.0
Gross Profit,3406273000.0,2473503000.0,1622437000.0,739487000.0
Ebit,2879928000.0,2044433000.0,1331313000.0,537409000.0
Operating Income,2879928000.0,2044433000.0,1331313000.0,537409000.0
Other Operating Expenses,,,,
Interest Expense,-43908000.0,-37661000.0,-40970000.0,-37887000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,645842000.0,454289000.0,310732000.0,-208100000.0
Total Revenue,10313223000.0,8789164000.0,7017140000.0,5260055000.0
Total Operating Expenses,7433295000.0,6744731000.0,5685827000.0,4722646000.0
Cost Of Revenue,6906950000.0,6315661000.0,5394703000.0,4520568000.0
Total Other Income Expense Net,-10821000.0,-18685000.0,-33067000.0,-319643000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,2223265000.0,1571459000.0,987514000.0,425866000.0
Net Income Applicable To Common Shares,2118301000.0,1500192000.0,937056000.0,396669000.0
