,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,186000000.0,186000000.0,-132000000.0,-884000000.0
Minority Interest,8353000000.0,8310000000.0,8413000000.0,8074000000.0
Net Income,440000000.0,0.0,-67000000.0,-459000000.0
Selling General Administrative,,,,
Gross Profit,1323000000.0,0.0,1086000000.0,1011000000.0
Ebit,459000000.0,0.0,149000000.0,188000000.0
Operating Income,459000000.0,459000000.0,149000000.0,188000000.0
Other Operating Expenses,151000000.0,151000000.0,-31000000.0,-78000000.0
Interest Expense,-711000000.0,-711000000.0,-489000000.0,-489000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,31000000.0,0.0,-14000000.0,-206000000.0
Total Revenue,1969000000.0,0.0,2212000000.0,2247000000.0
Total Operating Expenses,1510000000.0,0.0,2063000000.0,2059000000.0
Cost Of Revenue,646000000.0,0.0,1126000000.0,1236000000.0
Total Other Income Expense Net,-273000000.0,0.0,-281000000.0,-1072000000.0
Discontinued Operations,444000000.0,444000000.0,444000000.0,444000000.0
Net Income From Continuing Ops,155000000.0,155000000.0,-118000000.0,-678000000.0
Net Income Applicable To Common Shares,440000000.0,440000000.0,-67000000.0,-459000000.0
