,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,151057000.0,129876000.0,145619000.0,129871000.0
Minority Interest,38000.0,68000.0,89000.0,123000.0
Net Income,115742000.0,102195000.0,112708000.0,101068000.0
Selling General Administrative,147655000.0,154389000.0,133796000.0,123935000.0
Gross Profit,320669000.0,307894000.0,293287000.0,269168000.0
Ebit,173014000.0,153505000.0,159491000.0,145233000.0
Operating Income,173014000.0,153505000.0,159491000.0,145233000.0
Other Operating Expenses,,,,
Interest Expense,-9498000.0,-11205000.0,-10776000.0,-10788000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,35343000.0,27697000.0,32947000.0,28803000.0
Total Revenue,712019000.0,685947000.0,652036000.0,614822000.0
Total Operating Expenses,539005000.0,532442000.0,492545000.0,469589000.0
Cost Of Revenue,391350000.0,378053000.0,358749000.0,345654000.0
Total Other Income Expense Net,-21957000.0,-23629000.0,-13872000.0,-15362000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,115714000.0,102179000.0,112672000.0,101068000.0
Net Income Applicable To Common Shares,115742000.0,102195000.0,112708000.0,101068000.0
