,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,47000000.0,50000000.0,52000000.0,55000000.0
Capital Surplus,6772000000.0,6765000000.0,6757000000.0,6747000000.0
Total Liab,18467000000.0,18262000000.0,17942000000.0,18312000000.0
Total Stockholder Equity,6866000000.0,6690000000.0,6583000000.0,6454000000.0
Deferred Long Term Liab,1128000000.0,1145000000.0,1127000000.0,1127000000.0
Other Current Liab,305500000.0,303500000.0,316500000.0,623500000.0
Total Assets,25333000000.0,24952000000.0,24525000000.0,24766000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,855500000.0,865500000.0,835500000.0,740500000.0
Retained Earnings,500000000.0,332000000.0,235000000.0,102000000.0
Other Liab,6190000000.0,6127000000.0,6079000000.0,6017000000.0
Good Will,1511000000.0,1511000000.0,1511000000.0,1504000000.0
Treasury Stock,-408000000.0,-409000000.0,-411000000.0,-397000000.0
Other Assets,1505000000.0,1513000000.0,1493000000.0,1496000000.0
Cash,70000000.0,70000000.0,69000000.0,547000000.0
Total Current Liabilities,1844000000.0,1710000000.0,2451000000.0,2881000000.0
Short Long Term Debt,48000000.0,49000000.0,311000000.0,329000000.0
Other Stockholder Equity,-45000000.0,-46000000.0,-48000000.0,-49000000.0
Property Plant Equipment,20680000000.0,20308000000.0,20003000000.0,19805000000.0
Total Current Assets,1590000000.0,1570000000.0,1466000000.0,1906000000.0
Net Tangible Assets,5308000000.0,5129000000.0,5020000000.0,4895000000.0
Short Term Investments,14000000.0,17000000.0,16000000.0,11000000.0
Net Receivables,597500000.0,565500000.0,493500000.0,560500000.0
Long Term Debt,10350000000.0,10344000000.0,9326000000.0,9332000000.0
Inventory,53000000.0,52000000.0,52000000.0,47000000.0
Accounts Payable,175000000.0,146000000.0,134000000.0,189000000.0
