,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,668000000.0,413000000.0,489000000.0,621000000.0
Minority Interest,,,,
Net Income,490000000.0,302000000.0,361000000.0,449000000.0
Selling General Administrative,4000000.0,3000000.0,4000000.0,3000000.0
Gross Profit,1600000000.0,1374000000.0,1391000000.0,1590000000.0
Ebit,954000000.0,724000000.0,749000000.0,921000000.0
Operating Income,954000000.0,724000000.0,749000000.0,921000000.0
Other Operating Expenses,,,,
Interest Expense,-197000000.0,-196000000.0,-206000000.0,-209000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,178000000.0,111000000.0,128000000.0,172000000.0
Total Revenue,3666000000.0,3582000000.0,3488000000.0,3680000000.0
Total Operating Expenses,2712000000.0,2858000000.0,2739000000.0,2759000000.0
Cost Of Revenue,2066000000.0,2208000000.0,2097000000.0,2090000000.0
Total Other Income Expense Net,-286000000.0,-311000000.0,-260000000.0,-300000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,490000000.0,302000000.0,361000000.0,449000000.0
Net Income Applicable To Common Shares,490000000.0,302000000.0,361000000.0,449000000.0
