,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,135358000.0,123161000.0,114924000.0,102020000.0
Minority Interest,,,,
Net Income,115656000.0,114671000.0,109046000.0,85539000.0
Selling General Administrative,169298000.0,151510000.0,136389000.0,128929000.0
Gross Profit,335165000.0,297638000.0,261447000.0,257701000.0
Ebit,144324000.0,125674000.0,107251000.0,111993000.0
Operating Income,144324000.0,125674000.0,107251000.0,111993000.0
Other Operating Expenses,,,,
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,19702000.0,8490000.0,5878000.0,16481000.0
Total Revenue,988539000.0,881366000.0,780775000.0,723493000.0
Total Operating Expenses,844215000.0,755692000.0,673524000.0,611500000.0
Cost Of Revenue,653374000.0,583728000.0,519328000.0,465792000.0
Total Other Income Expense Net,-8966000.0,-2513000.0,7673000.0,-9973000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,115656000.0,114671000.0,109046000.0,85539000.0
Net Income Applicable To Common Shares,115656000.0,114671000.0,109046000.0,85539000.0
